EURUSD,201704022117,1.067520,1.067520,1.067480,1.067480,0
EURUSD,201704022118,1.067510,1.067530,1.067480,1.067480,0
EURUSD,201704022119,1.067470,1.067500,1.067430,1.067430,0
EURUSD,201704022120,1.067440,1.067480,1.067430,1.067440,0
EURUSD,201704022121,1.067430,1.067520,1.067420,1.067490,0
EURUSD,201704022122,1.067500,1.067520,1.067460,1.067470,0
EURUSD,201704022123,1.067470,1.067500,1.067470,1.067480,0
EURUSD,201704022124,1.067490,1.067500,1.067490,1.067490,0
EURUSD,201704022125,1.067490,1.067520,1.067480,1.067520,0
EURUSD,201704022126,1.067520,1.067520,1.067480,1.067490,0
EURUSD,201704022127,1.067470,1.067500,1.067460,1.067500,0
EURUSD,201704022128,1.067520,1.067600,1.067500,1.067500,0
EURUSD,201704022129,1.067500,1.067530,1.067480,1.067480,0
EURUSD,201704022130,1.067490,1.067600,1.067390,1.067540,0
EURUSD,201704022131,1.067530,1.067550,1.067460,1.067510,0
EURUSD,201704022132,1.067530,1.067600,1.067530,1.067590,0
EURUSD,201704022133,1.067580,1.067730,1.067580,1.067680,0
EURUSD,201704022134,1.067680,1.067740,1.067650,1.067740,0
EURUSD,201704022135,1.067740,1.067740,1.067700,1.067740,0
EURUSD,201704022136,1.067730,1.067740,1.067530,1.067550,0
EURUSD,201704022137,1.067570,1.067650,1.067570,1.067630,0
EURUSD,201704022138,1.067640,1.067690,1.067580,1.067690,0
EURUSD,201704022139,1.067710,1.067720,1.067660,1.067700,0
EURUSD,201704022140,1.067690,1.067690,1.067620,1.067680,0
EURUSD,201704022141,1.067670,1.067680,1.067620,1.067620,0
EURUSD,201704022142,1.067640,1.067720,1.067610,1.067630,0
EURUSD,201704022143,1.067640,1.067670,1.067620,1.067650,0
EURUSD,201704022144,1.067640,1.067710,1.067640,1.067670,0
EURUSD,201704022145,1.067670,1.067700,1.067670,1.067680,0
EURUSD,201704022146,1.067700,1.067730,1.067630,1.067660,0
EURUSD,201704022147,1.067660,1.067740,1.067640,1.067740,0
EURUSD,201704022148,1.067720,1.067730,1.067680,1.067680,0
EURUSD,201704022149,1.067690,1.067830,1.067680,1.067680,0
EURUSD,201704022150,1.067710,1.067830,1.067710,1.067820,0
EURUSD,201704022151,1.067800,1.067800,1.067640,1.067670,0
EURUSD,201704022152,1.067660,1.067670,1.067580,1.067580,0
EURUSD,201704022153,1.067590,1.067660,1.067590,1.067620,0
EURUSD,201704022154,1.067590,1.067590,1.067440,1.067460,0
EURUSD,201704022155,1.067460,1.067570,1.067460,1.067530,0
EURUSD,201704022156,1.067520,1.067520,1.067520,1.067520,0
EURUSD,201704022157,1.067510,1.067600,1.067480,1.067600,0
EURUSD,201704022158,1.067590,1.067630,1.067580,1.067630,0
EURUSD,201704022159,1.067640,1.067680,1.067610,1.067630,0
EURUSD,201704022200,1.067620,1.067740,1.067620,1.067740,0
EURUSD,201704022201,1.067730,1.067780,1.067660,1.067670,0
EURUSD,201704022202,1.067660,1.067710,1.067660,1.067690,0
EURUSD,201704022203,1.067700,1.067700,1.067640,1.067670,0
EURUSD,201704022204,1.067680,1.067680,1.067640,1.067680,0
EURUSD,201704022205,1.067670,1.067740,1.067560,1.067640,0
EURUSD,201704022206,1.067640,1.067800,1.067640,1.067780,0
EURUSD,201704022207,1.067770,1.067840,1.067700,1.067790,0
EURUSD,201704022208,1.067780,1.067810,1.067760,1.067760,0
EURUSD,201704022209,1.067770,1.067770,1.067730,1.067730,0
EURUSD,201704022210,1.067740,1.067780,1.067740,1.067780,0
EURUSD,201704022211,1.067760,1.067780,1.067720,1.067760,0
EURUSD,201704022212,1.067760,1.067770,1.067750,1.067760,0
EURUSD,201704022213,1.067740,1.067740,1.067670,1.067670,0
EURUSD,201704022214,1.067710,1.067810,1.067710,1.067770,0
EURUSD,201704022215,1.067750,1.067820,1.067730,1.067820,0
EURUSD,201704022216,1.067820,1.067840,1.067800,1.067810,0
EURUSD,201704022217,1.067800,1.067870,1.067790,1.067810,0
EURUSD,201704022218,1.067800,1.067830,1.067790,1.067830,0
EURUSD,201704022219,1.067830,1.067860,1.067810,1.067830,0
EURUSD,201704022220,1.067820,1.067850,1.067810,1.067850,0
EURUSD,201704022221,1.067850,1.067850,1.067830,1.067840,0
EURUSD,201704022222,1.067840,1.067840,1.067780,1.067780,0
EURUSD,201704022223,1.067780,1.067780,1.067740,1.067770,0
EURUSD,201704022224,1.067760,1.067810,1.067740,1.067740,0
EURUSD,201704022225,1.067750,1.067780,1.067750,1.067770,0
EURUSD,201704022226,1.067800,1.067830,1.067800,1.067830,0
EURUSD,201704022227,1.067820,1.067880,1.067820,1.067860,0
EURUSD,201704022228,1.067860,1.067860,1.067790,1.067820,0
EURUSD,201704022229,1.067820,1.067830,1.067820,1.067830,0
EURUSD,201704022230,1.067830,1.067950,1.067830,1.067930,0
EURUSD,201704022231,1.067940,1.067940,1.067940,1.067940,0
EURUSD,201704022232,1.067930,1.068100,1.067890,1.068050,0
EURUSD,201704022233,1.068040,1.068040,1.067980,1.067990,0
EURUSD,201704022234,1.067980,1.068000,1.067980,1.067990,0
EURUSD,201704022235,1.067980,1.067980,1.067930,1.067930,0
EURUSD,201704022236,1.067920,1.067960,1.067900,1.067930,0
EURUSD,201704022237,1.067930,1.067940,1.067910,1.067920,0
EURUSD,201704022238,1.067920,1.067930,1.067900,1.067930,0
EURUSD,201704022239,1.067940,1.067970,1.067930,1.067930,0
EURUSD,201704022240,1.067940,1.067970,1.067880,1.067910,0
EURUSD,201704022241,1.067890,1.067980,1.067890,1.067980,0
EURUSD,201704022242,1.067970,1.067980,1.067940,1.067940,0
EURUSD,201704022243,1.067960,1.067970,1.067930,1.067930,0
EURUSD,201704022244,1.067930,1.067930,1.067930,1.067930,0
EURUSD,201704022245,1.067910,1.067920,1.067830,1.067910,0
EURUSD,201704022246,1.067890,1.067890,1.067860,1.067870,0
EURUSD,201704022247,1.067870,1.067870,1.067870,1.067870,0
EURUSD,201704022248,1.067860,1.067860,1.067840,1.067840,0
EURUSD,201704022249,1.067830,1.067830,1.067830,1.067830,0
EURUSD,201704022250,1.067830,1.067870,1.067820,1.067860,0
EURUSD,201704022251,1.067840,1.067890,1.067830,1.067860,0
EURUSD,201704022252,1.067870,1.067960,1.067860,1.067940,0
EURUSD,201704022253,1.067950,1.067950,1.067880,1.067880,0
EURUSD,201704022254,1.067880,1.067880,1.067870,1.067870,0
EURUSD,201704022255,1.067870,1.067870,1.067850,1.067850,0
EURUSD,201704022256,1.067820,1.067820,1.067780,1.067820,0
EURUSD,201704022257,1.067870,1.067950,1.067870,1.067870,0
EURUSD,201704022258,1.067870,1.067900,1.067870,1.067900,0
EURUSD,201704022259,1.067890,1.067910,1.067850,1.067870,0
EURUSD,201704022300,1.067860,1.067880,1.067840,1.067880,0
EURUSD,201704022301,1.067880,1.067900,1.067860,1.067870,0
EURUSD,201704022302,1.067880,1.067880,1.067860,1.067880,0
EURUSD,201704022303,1.067890,1.067910,1.067880,1.067910,0
EURUSD,201704022304,1.067860,1.067940,1.067850,1.067940,0
EURUSD,201704022305,1.067920,1.067950,1.067920,1.067920,0
EURUSD,201704022306,1.067920,1.067920,1.067900,1.067910,0
EURUSD,201704022307,1.067900,1.067900,1.067860,1.067880,0
EURUSD,201704022308,1.067880,1.067890,1.067880,1.067880,0
EURUSD,201704022309,1.067870,1.067880,1.067870,1.067870,0
EURUSD,201704022310,1.067860,1.067870,1.067850,1.067870,0
EURUSD,201704022311,1.067850,1.067880,1.067850,1.067860,0
EURUSD,201704022312,1.067860,1.067910,1.067840,1.067890,0
EURUSD,201704022313,1.067900,1.067970,1.067900,1.067920,0
EURUSD,201704022314,1.067920,1.067960,1.067910,1.067920,0
EURUSD,201704022315,1.067930,1.067930,1.067930,1.067930,0
EURUSD,201704022316,1.067920,1.067940,1.067910,1.067930,0
EURUSD,201704022317,1.067940,1.067940,1.067900,1.067920,0
EURUSD,201704022318,1.067940,1.067940,1.067920,1.067920,0
EURUSD,201704022319,1.067930,1.067960,1.067920,1.067920,0
EURUSD,201704022320,1.067900,1.067900,1.067900,1.067900,0
EURUSD,201704022321,1.067900,1.067930,1.067890,1.067920,0
EURUSD,201704022322,1.067890,1.067900,1.067890,1.067900,0
EURUSD,201704022323,1.067890,1.067910,1.067870,1.067870,0
EURUSD,201704022324,1.067860,1.067910,1.067840,1.067910,0
EURUSD,201704022325,1.067920,1.067930,1.067880,1.067880,0
EURUSD,201704022326,1.067880,1.067900,1.067780,1.067810,0
EURUSD,201704022327,1.067830,1.067830,1.067810,1.067830,0
EURUSD,201704022328,1.067820,1.067830,1.067810,1.067820,0
EURUSD,201704022329,1.067810,1.067810,1.067790,1.067800,0
EURUSD,201704022330,1.067810,1.067860,1.067810,1.067830,0
EURUSD,201704022331,1.067840,1.067850,1.067810,1.067810,0
EURUSD,201704022332,1.067820,1.067870,1.067810,1.067870,0
EURUSD,201704022333,1.067860,1.067860,1.067810,1.067810,0
EURUSD,201704022334,1.067820,1.067830,1.067820,1.067830,0
EURUSD,201704022335,1.067830,1.067830,1.067830,1.067830,0
EURUSD,201704022336,1.067840,1.067870,1.067830,1.067830,0
EURUSD,201704022337,1.067830,1.067850,1.067830,1.067830,0
EURUSD,201704022338,1.067810,1.067860,1.067810,1.067830,0
EURUSD,201704022339,1.067830,1.067860,1.067830,1.067840,0
EURUSD,201704022340,1.067850,1.067850,1.067830,1.067830,0
EURUSD,201704022341,1.067840,1.067860,1.067840,1.067840,0
EURUSD,201704022342,1.067830,1.067850,1.067830,1.067850,0
EURUSD,201704022343,1.067860,1.067870,1.067840,1.067850,0
EURUSD,201704022344,1.067870,1.067890,1.067860,1.067860,0
EURUSD,201704022345,1.067860,1.067860,1.067840,1.067840,0
EURUSD,201704022346,1.067830,1.068040,1.067830,1.068020,0
EURUSD,201704022347,1.068010,1.068040,1.067970,1.067970,0
EURUSD,201704022348,1.067940,1.067970,1.067930,1.067930,0
EURUSD,201704022349,1.067930,1.067940,1.067880,1.067880,0
EURUSD,201704022350,1.067890,1.067930,1.067890,1.067910,0
EURUSD,201704022351,1.067900,1.067910,1.067880,1.067910,0
EURUSD,201704022352,1.067900,1.067930,1.067900,1.067910,0
EURUSD,201704022353,1.067920,1.067920,1.067880,1.067880,0
EURUSD,201704022354,1.067880,1.067880,1.067860,1.067860,0
EURUSD,201704022355,1.067870,1.067870,1.067860,1.067860,0
EURUSD,201704022356,1.067850,1.067900,1.067850,1.067870,0
EURUSD,201704022357,1.067860,1.067880,1.067860,1.067880,0
EURUSD,201704022358,1.067880,1.067910,1.067880,1.067910,0
EURUSD,201704022359,1.067880,1.067880,1.067870,1.067870,0
EURUSD,201704030000,1.067880,1.067920,1.067870,1.067880,0
